"","fasta_header","domain","domain_conf","phylum","phylum_conf","class","class_conf","order","order_conf","family","family_conf","genus","genus_conf"
"1060","5325067951c5c42ece6c6cf7917ae42e","Bacteria",0.92,NA,0.74,NA,0.61,NA,0.61,NA,0.59,NA,0.17
"1061","588cc7a73318f7b93669c0f63d540638","Bacteria",0.96,"Bacteroidetes",0.88,NA,0.64,NA,0.64,NA,0.24,NA,0.24
"1062","5910d3fa07a076a6a9675da9182f3ec4","Bacteria",1,NA,0.49,NA,0.46,NA,0.46,NA,0.19,NA,0.19
"1063","5a8b019fa031ed848d9348ef026f7d52","Bacteria",0.99,"Bacteroidetes",0.84,NA,0.39,NA,0.39,NA,0.18,NA,0.18
"1064","5b950e88625390651eefaf4e7f3dcf8a","Bacteria",1,NA,0.69,NA,0.66,NA,0.64,NA,0.18,NA,0.18
"1065","5c9972a92574772cf80c96caf7cffe6c","Bacteria",1,NA,0.42,NA,0.27,NA,0.27,NA,0.14,NA,0.14
"1066","62edebbde005c2e6ec47581bac651992","Bacteria",0.97,NA,0.64,NA,0.42,NA,0.39,NA,0.17,NA,0.03
"1067","62f888ea7c20dc8c0f3cc22cd70fe9b1","Bacteria",1,"Proteobacteria",0.97,"Gammaproteobacteria",0.82,NA,0.76,NA,0.76,NA,0.72
"1068","643f5ef3c164159a4e362d3a92f9d421","Bacteria",0.99,NA,0.73,NA,0.71,NA,0.71,NA,0.16,NA,0.16
"1069","6469e795ea7d22ef02256297549f9486","Bacteria",1,NA,0.57,NA,0.23,NA,0.23,NA,0.12,NA,0.06
"1070","651d580e93522ebf756b81141836b1e4","Bacteria",0.95,NA,0.64,NA,0.57,NA,0.56,NA,0.11,NA,0.11
"1071","66b4e84836b8da2cb91eb8a1b2fd7569","Bacteria",0.97,NA,0.28,NA,0.28,NA,0.25,NA,0.25,NA,0.25
"1072","672b88c95d5f4e5446c6c783e6f81f6d","Bacteria",0.97,NA,0.51,NA,0.28,NA,0.09,NA,0.04,NA,0.04
"1073","673011911f7c579cba456cb754a40bfb","Bacteria",1,NA,0.62,NA,0.32,NA,0.32,NA,0.25,NA,0.19
"1074","67508ff4175bb836c2fb9bf1f76c68b6","Bacteria",0.99,NA,0.52,NA,0.23,NA,0.16,NA,0.07,NA,0.07
"1075","675b33d305b8b68d7f740e0a33ad6300","Bacteria",1,"Bacteroidetes",0.88,NA,0.58,NA,0.58,NA,0.41,NA,0.2
"1076","6ec584a06aa3ef0cf7931f1aab7d253f","Bacteria",1,NA,0.77,NA,0.74,NA,0.74,NA,0.24,NA,0.24
"1077","71e59d974a30ef5602ce14cf243139b1","Bacteria",1,NA,0.28,NA,0.28,NA,0.28,NA,0.18,NA,0.15
"1078","799f9477af256a9a8f5d52c39fad3e60","Bacteria",1,NA,0.74,NA,0.7,NA,0.7,NA,0.34,NA,0.14
"1079","79ec7d421bccca5ea97710486f1fb901","Bacteria",0.99,NA,0.6,NA,0.54,NA,0.54,NA,0.39,NA,0.04
"1080","7a48ebf62b0a861b7f57ccf2a4c66e94","Bacteria",1,NA,0.76,NA,0.63,NA,0.63,NA,0.49,NA,0.38
"1081","801b351cbec1073c0a0f6664684def64","Bacteria",1,"Bacteroidetes",0.96,NA,0.29,NA,0.29,NA,0.21,NA,0.1
"1082","894055552b2d3859e8a42aa380a5f9e1","Bacteria",0.99,"Bacteroidetes",0.89,NA,0.43,NA,0.43,NA,0.38,NA,0.25
"1083","8df3551ca7992b73e81bc15cdc41f371","Bacteria",0.99,"Bacteroidetes",0.92,NA,0.71,NA,0.71,NA,0.21,NA,0.21
"1084","8fc7ba79d17df6632094397f0241fbe3","Bacteria",0.99,"Bacteroidetes",0.92,NA,0.77,NA,0.77,NA,0.72,NA,0.64
"1085","90948aa0e9bd6e2726d196cd323b5582","Bacteria",1,"Bacteroidetes",0.98,NA,0.75,NA,0.75,NA,0.63,NA,0.63
"1086","95472f5218026270a80875bd065a1f4e","Bacteria",1,NA,0.77,NA,0.68,NA,0.68,NA,0.31,NA,0.21
"1087","958f655216c8ba191f5edda565f158e8","Bacteria",1,NA,0.61,NA,0.51,NA,0.51,NA,0.31,NA,0.1
"1088","99493bca7627bb9df543474971635e29","Bacteria",0.99,"Bacteroidetes",0.83,NA,0.52,NA,0.52,NA,0.23,NA,0.19
"1089","9b1b4caaf98ced42c1f556e5ae8b3edb","Bacteria",1,"Firmicutes",0.85,"Clostridia",0.84,"Clostridiales",0.84,"Ruminococcaceae",0.8,NA,0.49
"1090","9da4cd5cef84a21a2151c115eb4aa295","Bacteria",1,"Bacteroidetes",0.98,NA,0.15,NA,0.15,NA,0.11,NA,0.03
"1091","a126e3f7e81da1e8e02e2a2018670843","Bacteria",1,NA,0.43,NA,0.43,NA,0.43,NA,0.43,NA,0.43
"1092","a2e9d8739c91bad9955f0d0e9df243f4","Bacteria",0.94,NA,0.07,NA,0.07,NA,0.04,NA,0.04,NA,0.04
"1093","a4eb6aa57fd43355844290c22ae9b2ed","Bacteria",0.98,NA,0.61,NA,0.58,NA,0.58,NA,0.3,NA,0.3
"1094","a6675050bee8d5f8296021a0206fce6a","Bacteria",0.97,NA,0.27,NA,0.18,NA,0.12,NA,0.12,NA,0.12
"1095","a6fabce4d5db967fa516e64fc098f910","Bacteria",0.99,NA,0.7,NA,0.24,NA,0.24,NA,0.09,NA,0.08
"1096","a8dd12da65095270c1c7fcad215c68c6","Bacteria",0.99,NA,0.42,NA,0.37,NA,0.37,NA,0.2,NA,0.06
"1097","aa74a465cf399577343cdb82b287af12","Bacteria",1,"Bacteroidetes",0.96,NA,0.72,NA,0.72,NA,0.71,NA,0.28
"1098","ab2a9bb8f1fa4e3a9f879234b00c81dd","Bacteria",1,"Firmicutes",1,"Clostridia",0.99,"Clostridiales",0.99,"Lachnospiraceae",0.98,NA,0.6
"1099","ac34d65a50d1d59fe73170d42a70c4d3","Bacteria",0.99,NA,0.46,NA,0.31,NA,0.28,NA,0.28,NA,0.28
"1100","ad89b7fed06462c57328ebc0e23784ae","Bacteria",1,"Bacteroidetes",0.98,NA,0.59,NA,0.59,NA,0.58,NA,0.38
"1101","b4e41117ba6c67f4904f27bb2b4c50b9","Bacteria",1,NA,0.73,NA,0.31,NA,0.31,NA,0.15,NA,0.15
"1102","b57f72ca1aa44fed637ce104e1c2e4f6","Bacteria",0.96,NA,0.34,NA,0.34,NA,0.34,NA,0.29,NA,0.28
"1103","b5fa68508832df3c8df38a91d0ef49f1","Bacteria",0.98,NA,0.72,NA,0.62,NA,0.62,NA,0.25,NA,0.25
"1104","ba7249f48297bc6712b6bdbb4dd40985","Bacteria",1,"Firmicutes",0.93,"Clostridia",0.92,"Clostridiales",0.92,NA,0.68,NA,0.41
"1105","bab83783d8013c9bc29624ba569d66aa","Bacteria",1,"Firmicutes",0.88,"Clostridia",0.85,"Clostridiales",0.85,"Clostridiales_Incertae Sedis XIII",0.82,NA,0.5
"1106","bd8e38e74a241646518358af230121e4","Bacteria",1,NA,0.63,NA,0.63,NA,0.59,NA,0.11,NA,0.1
"1107","c09dd639965f72b1ac2892549ca5ded4","Bacteria",1,"Firmicutes",0.95,"Clostridia",0.93,"Clostridiales",0.9,NA,0.63,NA,0.24
"1108","c194f07a758ceb32e90431eda4b26671","Bacteria",0.92,NA,0.62,NA,0.6,NA,0.6,NA,0.5,NA,0.5
"1109","c4a354871fcaa2763c9f47178c436b6b","Bacteria",0.99,NA,0.76,NA,0.67,NA,0.65,NA,0.08,NA,0.08
"1110","c53d3ef0919e84f532cfaec78e43f3d6","Bacteria",1,NA,0.59,NA,0.59,NA,0.57,NA,0.57,NA,0.57
"1111","c611a7c9a469957a43bcebf2f0b6e0dd","Bacteria",1,"Bacteroidetes",0.89,NA,0.36,NA,0.36,NA,0.32,NA,0.28
"1112","ce2267401a8b3044d707559b8242eff9","Bacteria",1,"Bacteroidetes",0.88,NA,0.75,NA,0.75,NA,0.48,NA,0.19
"1113","cea1877353d939a64afea4e21926b01b","Bacteria",1,NA,0.6,NA,0.44,NA,0.41,NA,0.2,NA,0.18
"1114","d253ef8ba19c3b931061fb4df9f74ca7","Bacteria",0.96,NA,0.37,NA,0.37,NA,0.37,NA,0.25,NA,0.25
"1115","d26b1371d7ed001ff477ab4e0bad6ec1","Bacteria",1,NA,0.45,NA,0.32,NA,0.32,NA,0.14,NA,0.08
"1116","d3d67df5685b459ade34bf6e0ccc8442","Bacteria",0.99,NA,0.71,NA,0.68,NA,0.68,NA,0.48,NA,0.18
"1117","dc8c16ee75150ab880bfee0573bdb571","Bacteria",1,"Tenericutes",1,"Mollicutes",1,"Anaeroplasmatales",1,"Anaeroplasmataceae",1,"Anaeroplasma",1
"1118","e1dd143d2410cf91f76893f265a3953b","Bacteria",0.98,NA,0.53,NA,0.51,NA,0.49,NA,0.09,NA,0.09
"1119","e56e21f4879ecd79bea1e490de7b5484","Bacteria",1,NA,0.72,NA,0.71,NA,0.69,NA,0.21,NA,0.19
"1120","e9aff22461182bd521dc2904702adcc3","Bacteria",1,NA,0.78,NA,0.75,NA,0.74,NA,0.56,NA,0.28
"1121","ea93c896cc539b8a3dc24289c98f8bba","Bacteria",0.97,NA,0.63,NA,0.58,NA,0.58,NA,0.45,NA,0.45
"1122","ee8d2bef605625031594fc3cd9a9b722","Bacteria",0.98,NA,0.34,NA,0.21,NA,0.15,NA,0.15,NA,0.14
"1123","f07ba388ec819f035387dd14f54fa22a","Bacteria",1,NA,0.77,NA,0.27,NA,0.27,NA,0.15,NA,0.11
"1124","f29a92b77cae242d3feb697799dbe17d","Bacteria",1,"Firmicutes",0.97,"Clostridia",0.92,"Clostridiales",0.91,NA,0.78,NA,0.72
"1125","fc2f8b1ea08f16ab705638fb1aa2c225","Bacteria",1,"Bacteroidetes",0.97,NA,0.31,NA,0.31,NA,0.17,NA,0.17
"1126","fca5ea6db7b7cdaf6e9afaa6bf9c9cba","Bacteria",0.98,NA,0.65,NA,0.28,NA,0.28,NA,0.16,NA,0.04
"1127","fdbf884e3b874fa03db6ca150f931759","Bacteria",1,NA,0.76,NA,0.72,NA,0.71,NA,0.49,NA,0.28
